time,lat,lon,depth,NO3_darwin_clim
2,-6.25,-177.75,5,3.7970896
2,-6.25,-177.25,5,3.8133008
2,-6.25,-176.75,5,3.8296578
2,-6.25,-176.25,5,3.8456283
2,-6.25,-175.75,5,3.8612125
2,-6.25,-175.25,5,3.8762512
2,-6.25,-174.75,5,3.8907442
2,-6.25,-174.25,5,3.9046042
2,-6.25,-173.75,5,3.9178305
2,-6.25,-173.25,5,3.9305515
2,-6.25,-172.75,5,3.9427667
2,-6.25,-172.25,5,3.954795
2,-6.25,-171.75,5,3.9666364
2,-6.25,-171.25,5,3.9790487
2,-6.25,-170.75,5,3.9920316
2,-6.25,-170.25,5,4.0056314
2,-6.25,-169.75,5,4.019848
2,-6.25,-169.25,5,4.0340295
2,-6.25,-168.75,5,4.0481763
2,-6.25,-168.25,5,4.0617933
2,-6.25,-167.75,5,4.0748816
2,-6.25,-167.25,5,4.087508
2,-6.25,-166.75,5,4.099674
2,-6.25,-166.25,5,4.111886
2,-6.25,-165.75,5,4.1241446
2,-6.25,-165.25,5,4.13624
2,-6.25,-164.75,5,4.1481714
2,-6.25,-164.25,5,4.159126
2,-6.25,-163.75,5,4.169103
2,-6.25,-163.25,5,4.1787086
2,-6.25,-162.75,5,4.187942
2,-6.25,-162.25,5,4.19715
2,-6.25,-161.75,5,4.2063336
2,-6.25,-161.25,5,4.21505
2,-6.25,-160.75,5,4.223301
2,-6.25,-160.25,5,4.2310925
2,-6.25,-159.75,5,4.2384253
2,-6.25,-159.25,5,4.245428
2,-6.25,-158.75,5,4.2521
2,-6.25,-158.25,5,4.2588854
2,-6.25,-157.75,5,4.265784
2,-6.25,-157.25,5,4.2729907
2,-5.75,-179.75,5,3.7947907
2,-5.75,-179.25,5,3.8092942
2,-5.75,-178.75,5,3.8249843
2,-5.75,-178.25,5,3.8412786
2,-5.75,-177.75,5,3.8581703
2,-5.75,-177.25,5,3.874885
2,-5.75,-176.75,5,3.8914175
2,-5.75,-176.25,5,3.9068162
2,-5.75,-175.75,5,3.9210756
2,-5.75,-175.25,5,3.9341612
2,-5.75,-174.75,5,3.9460688
2,-5.75,-174.25,5,3.957262
2,-5.75,-173.75,5,3.9677403
2,-5.75,-173.25,5,3.9781134
2,-5.75,-172.75,5,3.9883823
2,-5.75,-172.25,5,3.9988396
2,-5.75,-171.75,5,4.009484
2,-5.75,-171.25,5,4.0209255
2,-5.75,-170.75,5,4.033158
2,-5.75,-170.25,5,4.0461435
2,-5.75,-169.75,5,4.059874
2,-5.75,-169.25,5,4.073432
2,-5.75,-168.75,5,4.0868106
2,-5.75,-168.25,5,4.09956
2,-5.75,-167.75,5,4.1116743
2,-5.75,-167.25,5,4.123488
2,-5.75,-166.75,5,4.1349936
2,-5.75,-166.25,5,4.1466203
2,-5.75,-165.75,5,4.158362
2,-5.75,-165.25,5,4.1699424
2,-5.75,-164.75,5,4.18136
2,-5.75,-164.25,5,4.1917915
2,-5.75,-163.75,5,4.2012377
2,-5.75,-163.25,5,4.210145
2,-5.75,-162.75,5,4.2185106
2,-5.75,-162.25,5,4.2265673
2,-5.75,-161.75,5,4.2343082
2,-5.75,-161.25,5,4.2417035
2,-5.75,-160.75,5,4.2487464
2,-5.75,-160.25,5,4.255627
2,-5.75,-159.75,5,4.2623425
2,-5.75,-159.25,5,4.269225
2,-5.75,-158.75,5,4.276273
2,-5.75,-158.25,5,4.283844
2,-5.75,-157.75,5,4.2919407
2,-5.75,-157.25,5,4.3006
2,-5.25,-179.75,5,3.8605666
2,-5.25,-179.25,5,3.8742929
2,-5.25,-178.75,5,3.8886938
2,-5.25,-178.25,5,3.903183
2,-5.25,-177.75,5,3.9177864
2,-5.25,-177.25,5,3.9318502
2,-5.25,-176.75,5,3.9453878
2,-5.25,-176.25,5,3.9577913
2,-5.25,-175.75,5,3.9690666
2,-5.25,-175.25,5,3.9796534
2,-5.25,-174.75,5,3.989546
2,-5.25,-174.25,5,3.9993358
2,-5.25,-173.75,5,4.0090218
2,-5.25,-173.25,5,4.018868
2,-5.25,-172.75,5,4.028874
2,-5.25,-172.25,5,4.0390525
2,-5.25,-171.75,5,4.0494037
2,-5.25,-171.25,5,4.06059
2,-5.25,-170.75,5,4.072611
2,-5.25,-170.25,5,4.0855355
2,-5.25,-169.75,5,4.099359
2,-5.25,-169.25,5,4.113068
2,-5.25,-168.75,5,4.1266537
2,-5.25,-168.25,5,4.139639
2,-5.25,-167.75,5,4.1520095
2,-5.25,-167.25,5,4.1641264
2,-5.25,-166.75,5,4.175974
2,-5.25,-166.25,5,4.1877975
2,-5.25,-165.75,5,4.1995816
2,-5.25,-165.25,5,4.211069
2,-5.25,-164.75,5,4.2222443
2,-5.25,-164.25,5,4.2325764
2,-5.25,-163.75,5,4.2420487
2,-5.25,-163.25,5,4.2511187
2,-5.25,-162.75,5,4.2597694
2,-5.25,-162.25,5,4.26822
2,-5.25,-161.75,5,4.276458
2,-5.25,-161.25,5,4.2845573
2,-5.25,-160.75,5,4.2925177
2,-5.25,-160.25,5,4.300581
2,-5.25,-159.75,5,4.3087463
2,-5.25,-159.25,5,4.317483
2,-5.25,-158.75,5,4.326792
2,-5.25,-158.25,5,4.3369536
2,-5.25,-157.75,5,4.3479733
2,-5.25,-157.25,5,4.3595967
2,-4.75,-179.75,5,3.9242697
2,-4.75,-179.25,5,3.9369285
2,-4.75,-178.75,5,3.9498866
2,-4.75,-178.25,5,3.9627104
2,-4.75,-177.75,5,3.9753845
2,-4.75,-177.25,5,3.9875817
2,-4.75,-176.75,5,3.9992828
2,-4.75,-176.25,5,4.0101886
2,-4.75,-175.75,5,4.0202804
2,-4.75,-175.25,5,4.030123
2,-4.75,-174.75,5,4.0396996
2,-4.75,-174.25,5,4.04945
2,-4.75,-173.75,5,4.0593624
2,-4.75,-173.25,5,4.0694485
2,-4.75,-172.75,5,4.079708
2,-4.75,-172.25,5,4.0900598
2,-4.75,-171.75,5,4.1005244
2,-4.75,-171.25,5,4.1117444
2,-4.75,-170.75,5,4.1237464
2,-4.75,-170.25,5,4.136743
2,-4.75,-169.75,5,4.1507645
2,-4.75,-169.25,5,4.164773
2,-4.75,-168.75,5,4.178798
2,-4.75,-168.25,5,4.192171
2,-4.75,-167.75,5,4.2049127
2,-4.75,-167.25,5,4.2174125
2,-4.75,-166.75,5,4.2296696
2,-4.75,-166.25,5,4.241855
2,-4.75,-165.75,5,4.2539682
2,-4.75,-165.25,5,4.265817
2,-4.75,-164.75,5,4.2774014
2,-4.75,-164.25,5,4.288407
2,-4.75,-163.75,5,4.298832
2,-4.75,-163.25,5,4.308985
2,-4.75,-162.75,5,4.3188663
2,-4.75,-162.25,5,4.3285685
2,-4.75,-161.75,5,4.338091
2,-4.75,-161.25,5,4.3475313
2,-4.75,-160.75,5,4.356889
2,-4.75,-160.25,5,4.3664308
2,-4.75,-159.75,5,4.376157
2,-4.75,-159.25,5,4.386698
2,-4.75,-158.75,5,4.3980546
2,-4.75,-158.25,5,4.410418
2,-4.75,-157.75,5,4.423795
2,-4.75,-157.25,5,4.4378233
2,-4.25,-179.75,5,3.9856122
2,-4.25,-179.25,5,3.9968395
2,-4.25,-178.75,5,4.0082088
2,-4.25,-178.25,5,4.019483
2,-4.25,-177.75,5,4.03067
2,-4.25,-177.25,5,4.041873
2,-4.25,-176.75,5,4.0530963
2,-4.25,-176.25,5,4.064194
2,-4.25,-175.75,5,4.0751724
2,-4.25,-175.25,5,4.086269
2,-4.25,-174.75,5,4.09749
2,-4.25,-174.25,5,4.108752
2,-4.25,-173.75,5,4.1200595
2,-4.25,-173.25,5,4.131266
2,-4.25,-172.75,5,4.142372
2,-4.25,-172.25,5,4.15344
2,-4.25,-171.75,5,4.1644745
2,-4.25,-171.25,5,4.1760817
2,-4.25,-170.75,5,4.1882668
2,-4.25,-170.25,5,4.201514
2,-4.25,-169.75,5,4.2158275
2,-4.25,-169.25,5,4.230334
2,-4.25,-168.75,5,4.2450376
2,-4.25,-168.25,5,4.2590046
2,-4.25,-167.75,5,4.2722406
2,-4.25,-167.25,5,4.2852235
2,-4.25,-166.75,5,4.297958
2,-4.25,-166.25,5,4.310705
2,-4.25,-165.75,5,4.3234653
2,-4.25,-165.25,5,4.3362074
2,-4.25,-164.75,5,4.3489375
2,-4.25,-164.25,5,4.361514
2,-4.25,-163.75,5,4.3739443
2,-4.25,-163.25,5,4.38625
2,-4.25,-162.75,5,4.398436
2,-4.25,-162.25,5,4.4103847
2,-4.25,-161.75,5,4.422098
2,-4.25,-161.25,5,4.433607
2,-4.25,-160.75,5,4.4449153
2,-4.25,-160.25,5,4.456275
2,-4.25,-159.75,5,4.4676914
2,-4.25,-159.25,5,4.479977
2,-4.25,-158.75,5,4.493138
2,-4.25,-158.25,5,4.507254
2,-4.25,-157.75,5,4.522346
2,-4.25,-157.25,5,4.5381355
2,-3.75,-179.75,5,4.0502396
2,-3.75,-179.25,5,4.0627623
2,-3.75,-178.75,5,4.0757213
2,-3.75,-178.25,5,4.0886765
2,-3.75,-177.75,5,4.101654
2,-3.75,-177.25,5,4.114598
2,-3.75,-176.75,5,4.127515
2,-3.75,-176.25,5,4.140209
2,-3.75,-175.75,5,4.152662
2,-3.75,-175.25,5,4.16497
2,-3.75,-174.75,5,4.1771297
2,-3.75,-174.25,5,4.189033
2,-3.75,-173.75,5,4.20068
2,-3.75,-173.25,5,4.212182
2,-3.75,-172.75,5,4.2235403
2,-3.75,-172.25,5,4.2351446
2,-3.75,-171.75,5,4.2469964
2,-3.75,-171.25,5,4.2598124
2,-3.75,-170.75,5,4.273595
2,-3.75,-170.25,5,4.288339
2,-3.75,-169.75,5,4.30405
2,-3.75,-169.25,5,4.3199415
2,-3.75,-168.75,5,4.335998
2,-3.75,-168.25,5,4.351533
2,-3.75,-167.75,5,4.3665147
2,-3.75,-167.25,5,4.3813615
2,-3.75,-166.75,5,4.396037
2,-3.75,-166.25,5,4.410843
2,-3.75,-165.75,5,4.425741
2,-3.75,-165.25,5,4.4406424
2,-3.75,-164.75,5,4.455508
2,-3.75,-164.25,5,4.4701543
2,-3.75,-163.75,5,4.48454
2,-3.75,-163.25,5,4.4987545
2,-3.75,-162.75,5,4.512755
2,-3.75,-162.25,5,4.5263314
2,-3.75,-161.75,5,4.5394397
2,-3.75,-161.25,5,4.5522237
2,-3.75,-160.75,5,4.56464
2,-3.75,-160.25,5,4.5770073
2,-3.75,-159.75,5,4.5892873
2,-3.75,-159.25,5,4.6021247
2,-3.75,-158.75,5,4.6155
2,-3.75,-158.25,5,4.6297655
2,-3.75,-157.75,5,4.644912
2,-3.75,-157.25,5,4.6610866
2,-3.25,-179.75,5,4.1170864
2,-3.25,-179.25,5,4.131357
2,-3.25,-178.75,5,4.1459265
2,-3.25,-178.25,5,4.16041
2,-3.25,-177.75,5,4.1748104
2,-3.25,-177.25,5,4.1889
2,-3.25,-176.75,5,4.2026806
2,-3.25,-176.25,5,4.2160244
2,-3.25,-175.75,5,4.228925
2,-3.25,-175.25,5,4.241699
2,-3.25,-174.75,5,4.254339
2,-3.25,-174.25,5,4.2670627
2,-3.25,-173.75,5,4.27987
2,-3.25,-173.25,5,4.2930174
2,-3.25,-172.75,5,4.306504
2,-3.25,-172.25,5,4.320449
2,-3.25,-171.75,5,4.3348513
2,-3.25,-171.25,5,4.350104
2,-3.25,-170.75,5,4.3662295
2,-3.25,-170.25,5,4.3830147
2,-3.25,-169.75,5,4.4004836
2,-3.25,-169.25,5,4.418034
2,-3.25,-168.75,5,4.4356647
2,-3.25,-168.25,5,4.4530287
2,-3.25,-167.75,5,4.4701242
2,-3.25,-167.25,5,4.487047
2,-3.25,-166.75,5,4.5037947
2,-3.25,-166.25,5,4.52056
2,-3.25,-165.75,5,4.5373316
2,-3.25,-165.25,5,4.55394
2,-3.25,-164.75,5,4.570376
2,-3.25,-164.25,5,4.586398
2,-3.25,-163.75,5,4.602007
2,-3.25,-163.25,5,4.6172667
2,-3.25,-162.75,5,4.6321774
2,-3.25,-162.25,5,4.6465406
2,-3.25,-161.75,5,4.660356
2,-3.25,-161.25,5,4.673832
2,-3.25,-160.75,5,4.686968
2,-3.25,-160.25,5,4.700141
2,-3.25,-159.75,5,4.7133517
2,-3.25,-159.25,5,4.7268977
2,-3.25,-158.75,5,4.740779
2,-3.25,-158.25,5,4.755417
2,-3.25,-157.75,5,4.770818
2,-3.25,-157.25,5,4.787434
2,-2.75,-179.75,5,4.1761594
2,-2.75,-179.25,5,4.1918116
2,-2.75,-178.75,5,4.2076116
2,-2.75,-178.25,5,4.2231407
2,-2.75,-177.75,5,4.238405
2,-2.75,-177.25,5,4.2531114
2,-2.75,-176.75,5,4.267264
2,-2.75,-176.25,5,4.280974
2,-2.75,-175.75,5,4.294246
2,-2.75,-175.25,5,4.307887
2,-2.75,-174.75,5,4.3219066
2,-2.75,-174.25,5,4.3367043
2,-2.75,-173.75,5,4.35228
2,-2.75,-173.25,5,4.3688884
2,-2.75,-172.75,5,4.3865294
2,-2.75,-172.25,5,4.404673
2,-2.75,-171.75,5,4.4233193
2,-2.75,-171.25,5,4.4422174
2,-2.75,-170.75,5,4.461356
2,-2.75,-170.25,5,4.4805617
2,-2.75,-169.75,5,4.499826
2,-2.75,-169.25,5,4.5190105
2,-2.75,-168.75,5,4.538106
2,-2.75,-168.25,5,4.5570745
2,-2.75,-167.75,5,4.575907
2,-2.75,-167.25,5,4.5944595
2,-2.75,-166.75,5,4.6127214
2,-2.75,-166.25,5,4.630809
2,-2.75,-165.75,5,4.648706
2,-2.75,-165.25,5,4.666196
2,-2.75,-164.75,5,4.68326
2,-2.75,-164.25,5,4.699888
2,-2.75,-163.75,5,4.716063
2,-2.75,-163.25,5,4.731932
2,-2.75,-162.75,5,4.747482
2,-2.75,-162.25,5,4.7625403
2,-2.75,-161.75,5,4.777107
2,-2.75,-161.25,5,4.791423
2,-2.75,-160.75,5,4.805481
2,-2.75,-160.25,5,4.8197107
2,-2.75,-159.75,5,4.8340845
2,-2.75,-159.25,5,4.848717
2,-2.75,-158.75,5,4.8635798
2,-2.75,-158.25,5,4.8789463
2,-2.75,-157.75,5,4.8948
2,-2.75,-157.25,5,4.9118123
2,-2.25,-179.75,5,4.2125025
2,-2.25,-179.25,5,4.228445
2,-2.25,-178.75,5,4.2445116
2,-2.25,-178.25,5,4.2602153
2,-2.25,-177.75,5,4.2755513
2,-2.25,-177.25,5,4.2905517
2,-2.25,-176.75,5,4.3052115
2,-2.25,-176.25,5,4.320072
2,-2.25,-175.75,5,4.335132
2,-2.25,-175.25,5,4.351385
2,-2.25,-174.75,5,4.3688316
2,-2.25,-174.25,5,4.3873806
2,-2.25,-173.75,5,4.4070315
2,-2.25,-173.25,5,4.428047
2,-2.25,-172.75,5,4.450428
2,-2.25,-172.25,5,4.4732914
2,-2.25,-171.75,5,4.4966373
2,-2.25,-171.25,5,4.519509
2,-2.25,-170.75,5,4.5419054
2,-2.25,-170.25,5,4.5635295
2,-2.25,-169.75,5,4.584382
2,-2.25,-169.25,5,4.604822
2,-2.25,-168.75,5,4.6248527
2,-2.25,-168.25,5,4.6447554
2,-2.25,-167.75,5,4.664535
2,-2.25,-167.25,5,4.683885
2,-2.25,-166.75,5,4.7028017
2,-2.25,-166.25,5,4.7212973
2,-2.25,-165.75,5,4.739366
2,-2.25,-165.25,5,4.756898
2,-2.25,-164.75,5,4.7738867
2,-2.25,-164.25,5,4.790747
2,-2.25,-163.75,5,4.8074675
2,-2.25,-163.25,5,4.824209
2,-2.25,-162.75,5,4.840946
2,-2.25,-162.25,5,4.8574233
2,-2.25,-161.75,5,4.873614
2,-2.25,-161.25,5,4.8897257
2,-2.25,-160.75,5,4.905741
2,-2.25,-160.25,5,4.9218335
2,-2.25,-159.75,5,4.9379954
2,-2.25,-159.25,5,4.9543414
2,-2.25,-158.75,5,4.9708643
2,-2.25,-158.25,5,4.9875484
2,-2.25,-157.75,5,5.0043964
2,-2.25,-157.25,5,5.021944
2,-1.75,-179.75,5,4.216654
2,-1.75,-179.25,5,4.2320576
2,-1.75,-178.75,5,4.2472796
2,-1.75,-178.25,5,4.2622604
2,-1.75,-177.75,5,4.276997
2,-1.75,-177.25,5,4.2920685
2,-1.75,-176.75,5,4.307462
2,-1.75,-176.25,5,4.3242664
2,-1.75,-175.75,5,4.342478
2,-1.75,-175.25,5,4.362461
2,-1.75,-174.75,5,4.384215
2,-1.75,-174.25,5,4.406629
2,-1.75,-173.75,5,4.429702
2,-1.75,-173.25,5,4.453386
2,-1.75,-172.75,5,4.4776807
2,-1.75,-172.25,5,4.502459
2,-1.75,-171.75,5,4.527722
2,-1.75,-171.25,5,4.552533
2,-1.75,-170.75,5,4.576893
2,-1.75,-170.25,5,4.600315
2,-1.75,-169.75,5,4.6227956
2,-1.75,-169.25,5,4.644634
2,-1.75,-168.75,5,4.665815
2,-1.75,-168.25,5,4.686865
2,-1.75,-167.75,5,4.7077794
2,-1.75,-167.25,5,4.7282276
2,-1.75,-166.75,5,4.748209
2,-1.75,-166.25,5,4.7674212
2,-1.75,-165.75,5,4.785862
2,-1.75,-165.25,5,4.8037677
2,-1.75,-164.75,5,4.8211374
2,-1.75,-164.25,5,4.838645
2,-1.75,-163.75,5,4.856294
2,-1.75,-163.25,5,4.8742337
2,-1.75,-162.75,5,4.8924694
2,-1.75,-162.25,5,4.9107304
2,-1.75,-161.75,5,4.929024
2,-1.75,-161.25,5,4.947424
2,-1.75,-160.75,5,4.965943
2,-1.75,-160.25,5,4.9844418
2,-1.75,-159.75,5,5.002935
2,-1.75,-159.25,5,5.0216603
2,-1.75,-158.75,5,5.0406337
2,-1.75,-158.25,5,5.0595403
2,-1.75,-157.75,5,5.0784082
2,-1.75,-157.25,5,5.097378
2,-1.25,-179.75,5,4.189657
2,-1.25,-179.25,5,4.2046347
2,-1.25,-178.75,5,4.2192984
2,-1.25,-178.25,5,4.2340198
2,-1.25,-177.75,5,4.2488
2,-1.25,-177.25,5,4.264162
2,-1.25,-176.75,5,4.2801023
2,-1.25,-176.25,5,4.297997
2,-1.25,-175.75,5,4.3178425
2,-1.25,-175.25,5,4.339905
2,-1.25,-174.75,5,4.364183
2,-1.25,-174.25,5,4.388769
2,-1.25,-173.75,5,4.413664
2,-1.25,-173.25,5,4.437764
2,-1.25,-172.75,5,4.461071
2,-1.25,-172.25,5,4.484131
2,-1.25,-171.75,5,4.5069447
2,-1.25,-171.25,5,4.52994
2,-1.25,-170.75,5,4.5531178
2,-1.25,-170.25,5,4.5763187
2,-1.25,-169.75,5,4.5995426
2,-1.25,-169.25,5,4.6227627
2,-1.25,-168.75,5,4.6459765
2,-1.25,-168.25,5,4.66902
2,-1.25,-167.75,5,4.6918926
2,-1.25,-167.25,5,4.7146835
2,-1.25,-166.75,5,4.7373915
2,-1.25,-166.25,5,4.7591977
2,-1.25,-165.75,5,4.780102
2,-1.25,-165.25,5,4.7999816
2,-1.25,-164.75,5,4.818835
2,-1.25,-164.25,5,4.8375587
2,-1.25,-163.75,5,4.8561516
2,-1.25,-163.25,5,4.875002
2,-1.25,-162.75,5,4.8941092
2,-1.25,-162.25,5,4.9132648
2,-1.25,-161.75,5,4.932468
2,-1.25,-161.25,5,4.9518027
2,-1.25,-160.75,5,4.971269
2,-1.25,-160.25,5,4.9911914
2,-1.25,-159.75,5,5.011571
2,-1.25,-159.25,5,5.0323434
2,-1.25,-158.75,5,5.0535226
2,-1.25,-158.25,5,5.0744658
2,-1.25,-157.75,5,5.0952015
2,-1.25,-157.25,5,5.11625
2,-0.75,-179.75,5,4.1343713
2,-0.75,-179.25,5,4.150858
2,-0.75,-178.75,5,4.167126
2,-0.75,-178.25,5,4.183343
2,-0.75,-177.75,5,4.199511
2,-0.75,-177.25,5,4.2157483
2,-0.75,-176.75,5,4.2320604
2,-0.75,-176.25,5,4.250063
2,-0.75,-175.75,5,4.269762
2,-0.75,-175.25,5,4.291847
2,-0.75,-174.75,5,4.3163233
2,-0.75,-174.25,5,4.3412657
2,-0.75,-173.75,5,4.366684
2,-0.75,-173.25,5,4.3902636
2,-0.75,-172.75,5,4.4120045
2,-0.75,-172.25,5,4.4324913
2,-0.75,-171.75,5,4.4517174
2,-0.75,-171.25,5,4.470928
2,-0.75,-170.75,5,4.490116
2,-0.75,-170.25,5,4.5101395
2,-0.75,-169.75,5,4.5309906
2,-0.75,-169.25,5,4.5529137
2,-0.75,-168.75,5,4.575896
2,-0.75,-168.25,5,4.5996127
2,-0.75,-167.75,5,4.624033
2,-0.75,-167.25,5,4.6488953
2,-0.75,-166.75,5,4.6741667
2,-0.75,-166.25,5,4.698835
2,-0.75,-165.75,5,4.722867
2,-0.75,-165.25,5,4.7452674
2,-0.75,-164.75,5,4.7660255
2,-0.75,-164.25,5,4.786134
2,-0.75,-163.75,5,4.8055925
2,-0.75,-163.25,5,4.824869
2,-0.75,-162.75,5,4.843967
2,-0.75,-162.25,5,4.862684
2,-0.75,-161.75,5,4.881022
2,-0.75,-161.25,5,4.899457
2,-0.75,-160.75,5,4.9179916
2,-0.75,-160.25,5,4.937754
2,-0.75,-159.75,5,4.958759
2,-0.75,-159.25,5,4.9802923
2,-0.75,-158.75,5,5.0023737
2,-0.75,-158.25,5,5.0241656
2,-0.75,-157.75,5,5.0457015
2,-0.75,-157.25,5,5.067744
2,-0.25,-179.75,5,4.063142
2,-0.25,-179.25,5,4.082934
2,-0.25,-178.75,5,4.101957
2,-0.25,-178.25,5,4.120188
2,-0.25,-177.75,5,4.137641
2,-0.25,-177.25,5,4.15466
2,-0.25,-176.75,5,4.1712604
2,-0.25,-176.25,5,4.1888638
2,-0.25,-175.75,5,4.2074842
2,-0.25,-175.25,5,4.228171
2,-0.25,-174.75,5,4.2509346
2,-0.25,-174.25,5,4.2753415
2,-0.25,-173.75,5,4.3013926
2,-0.25,-173.25,5,4.32547
2,-0.25,-172.75,5,4.347574
2,-0.25,-172.25,5,4.367072
2,-0.25,-171.75,5,4.3839626
2,-0.25,-171.25,5,4.4000907
2,-0.25,-170.75,5,4.4154615
2,-0.25,-170.25,5,4.4313517
2,-0.25,-169.75,5,4.4477696
2,-0.25,-169.25,5,4.4657164
2,-0.25,-168.75,5,4.4852076
2,-0.25,-168.25,5,4.506489
2,-0.25,-167.75,5,4.52958
2,-0.25,-167.25,5,4.554044
2,-0.25,-166.75,5,4.579899
2,-0.25,-166.25,5,4.6046624
2,-0.25,-165.75,5,4.6283474
2,-0.25,-165.25,5,4.6498356
2,-0.25,-164.75,5,4.669125
2,-0.25,-164.25,5,4.6879644
2,-0.25,-163.75,5,4.706354
2,-0.25,-163.25,5,4.7250166
2,-0.25,-162.75,5,4.743953
2,-0.25,-162.25,5,4.7627263
2,-0.25,-161.75,5,4.7813406
2,-0.25,-161.25,5,4.7998533
2,-0.25,-160.75,5,4.818276
2,-0.25,-160.25,5,4.8381295
2,-0.25,-159.75,5,4.85945
2,-0.25,-159.25,5,4.8816094
2,-0.25,-158.75,5,4.9046445
2,-0.25,-158.25,5,4.9276853
2,-0.25,-157.75,5,4.9507766
2,-0.25,-157.25,5,4.973059
2,0.25,-179.75,5,3.9789617
2,0.25,-179.25,5,4.000981
2,0.25,-178.75,5,4.0225115
2,0.25,-178.25,5,4.042573
2,0.25,-177.75,5,4.0611806
2,0.25,-177.25,5,4.078647
2,0.25,-176.75,5,4.094987
2,0.25,-176.25,5,4.1112595
2,0.25,-175.75,5,4.1274757
2,0.25,-175.25,5,4.1448708
2,0.25,-174.75,5,4.163448
2,0.25,-174.25,5,4.1849504
2,0.25,-173.75,5,4.209377
2,0.25,-173.25,5,4.2341948
2,0.25,-172.75,5,4.2594037
2,0.25,-172.25,5,4.28116
2,0.25,-171.75,5,4.2994633
2,0.25,-171.25,5,4.315826
2,0.25,-170.75,5,4.3302574
2,0.25,-170.25,5,4.3441586
2,0.25,-169.75,5,4.3575406
2,0.25,-169.25,5,4.3710213
2,0.25,-168.75,5,4.38461
2,0.25,-168.25,5,4.399717
2,0.25,-167.75,5,4.4163527
2,0.25,-167.25,5,4.4354444
2,0.25,-166.75,5,4.457003
2,0.25,-166.25,5,4.479693
2,0.25,-165.75,5,4.503517
2,0.25,-165.25,5,4.5246816
2,0.25,-164.75,5,4.5431843
2,0.25,-164.25,5,4.5594454
2,0.25,-163.75,5,4.5734644
2,0.25,-163.25,5,4.58809
2,0.25,-162.75,5,4.6033216
2,0.25,-162.25,5,4.619834
2,0.25,-161.75,5,4.63764
2,0.25,-161.25,5,4.656328
2,0.25,-160.75,5,4.675915
2,0.25,-160.25,5,4.6975527
2,0.25,-159.75,5,4.721262
2,0.25,-159.25,5,4.745627
2,0.25,-158.75,5,4.770651
2,0.25,-158.25,5,4.7947025
2,0.25,-157.75,5,4.817763
2,0.25,-157.25,5,4.839681
2,0.75,-179.75,5,3.8590205
2,0.75,-179.25,5,3.880037
2,0.75,-178.75,5,3.901497
2,0.75,-178.25,5,3.921796
2,0.75,-177.75,5,3.9408908
2,0.75,-177.25,5,3.9582684
2,0.75,-176.75,5,3.973907
2,0.75,-176.25,5,3.989125
2,0.75,-175.75,5,4.0039153
2,0.75,-175.25,5,4.0195503
2,0.75,-174.75,5,4.0360336
2,0.75,-174.25,5,4.0543756
2,0.75,-173.75,5,4.0745773
2,0.75,-173.25,5,4.097447
2,0.75,-172.75,5,4.122985
2,0.75,-172.25,5,4.1467423
2,0.75,-171.75,5,4.1687193
2,0.75,-171.25,5,4.1873055
2,0.75,-170.75,5,4.2024946
2,0.75,-170.25,5,4.216457
2,0.75,-169.75,5,4.229198
2,0.75,-169.25,5,4.241538
2,0.75,-168.75,5,4.2534947
2,0.75,-168.25,5,4.2651124
2,0.75,-167.75,5,4.2764173
2,0.75,-167.25,5,4.2889323
2,0.75,-166.75,5,4.3026834
2,0.75,-166.25,5,4.3189783
2,0.75,-165.75,5,4.3378243
2,0.75,-165.25,5,4.356306
2,0.75,-164.75,5,4.3744206
2,0.75,-164.25,5,4.3901305
2,0.75,-163.75,5,4.4034333
2,0.75,-163.25,5,4.4157352
2,0.75,-162.75,5,4.427057
2,0.75,-162.25,5,4.4390492
2,0.75,-161.75,5,4.451743
2,0.75,-161.25,5,4.4664764
2,0.75,-160.75,5,4.4832683
2,0.75,-160.25,5,4.502896
2,0.75,-159.75,5,4.525377
2,0.75,-159.25,5,4.550786
2,0.75,-158.75,5,4.5791483
2,0.75,-158.25,5,4.6059036
2,0.75,-157.75,5,4.631088
2,0.75,-157.25,5,4.65327
2,1.25,-179.75,5,3.7056248
2,1.25,-179.25,5,3.7216733
2,1.25,-178.75,5,3.739075
2,1.25,-178.25,5,3.7565422
2,1.25,-177.75,5,3.7740712
2,1.25,-177.25,5,3.7896402
2,1.25,-176.75,5,3.8032355
2,1.25,-176.25,5,3.8166838
2,1.25,-175.75,5,3.8299847
2,1.25,-175.25,5,3.8441758
2,1.25,-174.75,5,3.859257
2,1.25,-174.25,5,3.8753755
2,1.25,-173.75,5,3.8925304
2,1.25,-173.25,5,3.9122972
2,1.25,-172.75,5,3.9346745
2,1.25,-172.25,5,3.957572
2,1.25,-171.75,5,3.980989
2,1.25,-171.25,5,4.0015583
2,1.25,-170.75,5,4.019281
2,1.25,-170.25,5,4.0351095
2,1.25,-169.75,5,4.0490456
2,1.25,-169.25,5,4.0631557
2,1.25,-168.75,5,4.077465
2,1.25,-168.25,5,4.091582
2,1.25,-167.75,5,4.105511
2,1.25,-167.25,5,4.1191235
2,1.25,-166.75,5,4.1324234
2,1.25,-166.25,5,4.1463666
2,1.25,-165.75,5,4.160964
2,1.25,-165.25,5,4.174058
2,1.25,-164.75,5,4.185657
2,1.25,-164.25,5,4.196727
2,1.25,-163.75,5,4.207269
2,1.25,-163.25,5,4.2177296
2,1.25,-162.75,5,4.2281084
